Column1;country;country_code;indicator;indicator_user;year;value
373;Croatia;HRV;gdp_growth;GDP Growth (%);1961;
374;Croatia;HRV;gdp_growth;GDP Growth (%);1962;
375;Croatia;HRV;gdp_growth;GDP Growth (%);1963;
376;Croatia;HRV;gdp_growth;GDP Growth (%);1964;
377;Croatia;HRV;gdp_growth;GDP Growth (%);1965;
378;Croatia;HRV;gdp_growth;GDP Growth (%);1966;
379;Croatia;HRV;gdp_growth;GDP Growth (%);1967;
380;Croatia;HRV;gdp_growth;GDP Growth (%);1968;
381;Croatia;HRV;gdp_growth;GDP Growth (%);1969;
382;Croatia;HRV;gdp_growth;GDP Growth (%);1970;"5.6							"
383;Croatia;HRV;gdp_growth;GDP Growth (%);1971;"8.1							"
384;Croatia;HRV;gdp_growth;GDP Growth (%);1972;"4.2							"
385;Croatia;HRV;gdp_growth;GDP Growth (%);1973;"5.0							"
386;Croatia;HRV;gdp_growth;GDP Growth (%);1974;"8.5							"
387;Croatia;HRV;gdp_growth;GDP Growth (%);1975;"3.6							"
388;Croatia;HRV;gdp_growth;GDP Growth (%);1976;"3.9							"
389;Croatia;HRV;gdp_growth;GDP Growth (%);1977;"8.0							"
390;Croatia;HRV;gdp_growth;GDP Growth (%);1978;"6.9							"
391;Croatia;HRV;gdp_growth;GDP Growth (%);1979;"7.0							"
392;Croatia;HRV;gdp_growth;GDP Growth (%);1980;"2.2							"
393;Croatia;HRV;gdp_growth;GDP Growth (%);1981;"1.5							"
394;Croatia;HRV;gdp_growth;GDP Growth (%);1982;"0.7							"
395;Croatia;HRV;gdp_growth;GDP Growth (%);1983;"-1.2							"
396;Croatia;HRV;gdp_growth;GDP Growth (%);1984;"2.0							"
397;Croatia;HRV;gdp_growth;GDP Growth (%);1985;"0.5							"
398;Croatia;HRV;gdp_growth;GDP Growth (%);1986;"3.6							"
399;Croatia;HRV;gdp_growth;GDP Growth (%);1987;"-1.1							"
400;Croatia;HRV;gdp_growth;GDP Growth (%);1988;"-1.7							"
401;Croatia;HRV;gdp_growth;GDP Growth (%);1989;"0.6							"
402;Croatia;HRV;gdp_growth;GDP Growth (%);1990;"-7.6							"
403;Croatia;HRV;gdp_growth;GDP Growth (%);1991;
404;Croatia;HRV;gdp_growth;GDP Growth (%);1992;
405;Croatia;HRV;gdp_growth;GDP Growth (%);1993;
406;Croatia;HRV;gdp_growth;GDP Growth (%);1994;
407;Croatia;HRV;gdp_growth;GDP Growth (%);1995;
408;Croatia;HRV;gdp_growth;GDP Growth (%);1996;"6.25							"
409;Croatia;HRV;gdp_growth;GDP Growth (%);1997;"6.17							"
410;Croatia;HRV;gdp_growth;GDP Growth (%);1998;"2.33							"
411;Croatia;HRV;gdp_growth;GDP Growth (%);1999;"-0.75							"
412;Croatia;HRV;gdp_growth;GDP Growth (%);2000;"2.86							"
413;Croatia;HRV;gdp_growth;GDP Growth (%);2001;"3.07							"
414;Croatia;HRV;gdp_growth;GDP Growth (%);2002;"5.76							"
415;Croatia;HRV;gdp_growth;GDP Growth (%);2003;"5.56							"
416;Croatia;HRV;gdp_growth;GDP Growth (%);2004;"4.15							"
417;Croatia;HRV;gdp_growth;GDP Growth (%);2005;"4.26							"
418;Croatia;HRV;gdp_growth;GDP Growth (%);2006;"4.89							"
419;Croatia;HRV;gdp_growth;GDP Growth (%);2007;"5.0							"
420;Croatia;HRV;gdp_growth;GDP Growth (%);2008;"2.0							"
421;Croatia;HRV;gdp_growth;GDP Growth (%);2009;"-7.19							"
422;Croatia;HRV;gdp_growth;GDP Growth (%);2010;"-1.22							"
423;Croatia;HRV;gdp_growth;GDP Growth (%);2011;"-0.09							"
424;Croatia;HRV;gdp_growth;GDP Growth (%);2012;"-2.33							"
425;Croatia;HRV;gdp_growth;GDP Growth (%);2013;"-0.4							"
426;Croatia;HRV;gdp_growth;GDP Growth (%);2014;"-0.43							"
427;Croatia;HRV;gdp_growth;GDP Growth (%);2015;"2.52							"
428;Croatia;HRV;gdp_growth;GDP Growth (%);2016;"3.56							"
429;Croatia;HRV;gdp_growth;GDP Growth (%);2017;"3.41							"
430;Croatia;HRV;gdp_growth;GDP Growth (%);2018;"2.8							"
431;Croatia;HRV;gdp_growth;GDP Growth (%);2019;"3.42							"
432;Croatia;HRV;gdp_growth;GDP Growth (%);2020;"-8.58							"
433;Croatia;HRV;gdp_growth;GDP Growth (%);2021;"13.07							"
434;Cyprus;CYP;gdp_growth;GDP Growth (%);1960;
435;Cyprus;CYP;gdp_growth;GDP Growth (%);1961;
436;Cyprus;CYP;gdp_growth;GDP Growth (%);1962;
437;Cyprus;CYP;gdp_growth;GDP Growth (%);1963;
438;Cyprus;CYP;gdp_growth;GDP Growth (%);1964;
439;Cyprus;CYP;gdp_growth;GDP Growth (%);1965;
440;Cyprus;CYP;gdp_growth;GDP Growth (%);1966;
441;Cyprus;CYP;gdp_growth;GDP Growth (%);1967;
442;Cyprus;CYP;gdp_growth;GDP Growth (%);1968;
443;Cyprus;CYP;gdp_growth;GDP Growth (%);1969;
444;Cyprus;CYP;gdp_growth;GDP Growth (%);1970;
445;Cyprus;CYP;gdp_growth;GDP Growth (%);1971;
446;Cyprus;CYP;gdp_growth;GDP Growth (%);1972;
447;Cyprus;CYP;gdp_growth;GDP Growth (%);1973;
448;Cyprus;CYP;gdp_growth;GDP Growth (%);1974;
449;Cyprus;CYP;gdp_growth;GDP Growth (%);1975;
450;Cyprus;CYP;gdp_growth;GDP Growth (%);1976;"20.27							"
451;Cyprus;CYP;gdp_growth;GDP Growth (%);1977;"16.36							"
452;Cyprus;CYP;gdp_growth;GDP Growth (%);1978;"7.78							"
453;Cyprus;CYP;gdp_growth;GDP Growth (%);1979;"9.91							"
454;Cyprus;CYP;gdp_growth;GDP Growth (%);1980;"5.75							"
455;Cyprus;CYP;gdp_growth;GDP Growth (%);1981;"2.52							"
456;Cyprus;CYP;gdp_growth;GDP Growth (%);1982;"6.02							"
457;Cyprus;CYP;gdp_growth;GDP Growth (%);1983;"5.58							"
458;Cyprus;CYP;gdp_growth;GDP Growth (%);1984;"8.76							"
459;Cyprus;CYP;gdp_growth;GDP Growth (%);1985;"4.88							"
460;Cyprus;CYP;gdp_growth;GDP Growth (%);1986;"3.7							"
461;Cyprus;CYP;gdp_growth;GDP Growth (%);1987;"7.07							"
462;Cyprus;CYP;gdp_growth;GDP Growth (%);1988;"8.65							"
463;Cyprus;CYP;gdp_growth;GDP Growth (%);1989;"7.95							"
464;Cyprus;CYP;gdp_growth;GDP Growth (%);1990;"7.4							"
465;Cyprus;CYP;gdp_growth;GDP Growth (%);1991;"0.74							"
466;Cyprus;CYP;gdp_growth;GDP Growth (%);1992;"9.4							"
467;Cyprus;CYP;gdp_growth;GDP Growth (%);1993;"0.7							"
468;Cyprus;CYP;gdp_growth;GDP Growth (%);1994;"5.9							"
469;Cyprus;CYP;gdp_growth;GDP Growth (%);1995;"8.36							"
470;Cyprus;CYP;gdp_growth;GDP Growth (%);1996;"1.25							"
471;Cyprus;CYP;gdp_growth;GDP Growth (%);1997;"2.64							"
472;Cyprus;CYP;gdp_growth;GDP Growth (%);1998;"6.11							"
473;Cyprus;CYP;gdp_growth;GDP Growth (%);1999;"5.0							"
474;Cyprus;CYP;gdp_growth;GDP Growth (%);2000;"5.97							"
475;Cyprus;CYP;gdp_growth;GDP Growth (%);2001;"3.95							"
476;Cyprus;CYP;gdp_growth;GDP Growth (%);2002;"3.72							"
477;Cyprus;CYP;gdp_growth;GDP Growth (%);2003;"2.62							"
478;Cyprus;CYP;gdp_growth;GDP Growth (%);2004;"5.03							"
479;Cyprus;CYP;gdp_growth;GDP Growth (%);2005;"4.85							"
480;Cyprus;CYP;gdp_growth;GDP Growth (%);2006;"4.71							"
481;Cyprus;CYP;gdp_growth;GDP Growth (%);2007;"5.1							"
482;Cyprus;CYP;gdp_growth;GDP Growth (%);2008;"3.65							"
483;Cyprus;CYP;gdp_growth;GDP Growth (%);2009;"-2.02							"
484;Cyprus;CYP;gdp_growth;GDP Growth (%);2010;"2.28							"
485;Cyprus;CYP;gdp_growth;GDP Growth (%);2011;"0.42							"
486;Cyprus;CYP;gdp_growth;GDP Growth (%);2012;"-3.45							"
487;Cyprus;CYP;gdp_growth;GDP Growth (%);2013;"-6.59							"
488;Cyprus;CYP;gdp_growth;GDP Growth (%);2014;"-1.78							"
489;Cyprus;CYP;gdp_growth;GDP Growth (%);2015;"3.42							"
490;Cyprus;CYP;gdp_growth;GDP Growth (%);2016;"6.57							"
491;Cyprus;CYP;gdp_growth;GDP Growth (%);2017;"5.73							"
492;Cyprus;CYP;gdp_growth;GDP Growth (%);2018;"5.65							"
493;Cyprus;CYP;gdp_growth;GDP Growth (%);2019;"5.53							"
494;Cyprus;CYP;gdp_growth;GDP Growth (%);2020;"-4.37							"
495;Cyprus;CYP;gdp_growth;GDP Growth (%);2021;"6.64							"
496;Czechia;CZE;gdp_growth;GDP Growth (%);1960;
497;Czechia;CZE;gdp_growth;GDP Growth (%);1961;
498;Czechia;CZE;gdp_growth;GDP Growth (%);1962;
499;Czechia;CZE;gdp_growth;GDP Growth (%);1963;
500;Czechia;CZE;gdp_growth;GDP Growth (%);1964;
501;Czechia;CZE;gdp_growth;GDP Growth (%);1965;
502;Czechia;CZE;gdp_growth;GDP Growth (%);1966;
503;Czechia;CZE;gdp_growth;GDP Growth (%);1967;
504;Czechia;CZE;gdp_growth;GDP Growth (%);1968;
505;Czechia;CZE;gdp_growth;GDP Growth (%);1969;
506;Czechia;CZE;gdp_growth;GDP Growth (%);1970;
507;Czechia;CZE;gdp_growth;GDP Growth (%);1971;
508;Czechia;CZE;gdp_growth;GDP Growth (%);1972;
509;Czechia;CZE;gdp_growth;GDP Growth (%);1973;
510;Czechia;CZE;gdp_growth;GDP Growth (%);1974;
511;Czechia;CZE;gdp_growth;GDP Growth (%);1975;
512;Czechia;CZE;gdp_growth;GDP Growth (%);1976;
513;Czechia;CZE;gdp_growth;GDP Growth (%);1977;
514;Czechia;CZE;gdp_growth;GDP Growth (%);1978;
515;Czechia;CZE;gdp_growth;GDP Growth (%);1979;
516;Czechia;CZE;gdp_growth;GDP Growth (%);1980;
517;Czechia;CZE;gdp_growth;GDP Growth (%);1981;
518;Czechia;CZE;gdp_growth;GDP Growth (%);1982;
519;Czechia;CZE;gdp_growth;GDP Growth (%);1983;
520;Czechia;CZE;gdp_growth;GDP Growth (%);1984;
521;Czechia;CZE;gdp_growth;GDP Growth (%);1985;
522;Czechia;CZE;gdp_growth;GDP Growth (%);1986;
523;Czechia;CZE;gdp_growth;GDP Growth (%);1987;
524;Czechia;CZE;gdp_growth;GDP Growth (%);1988;
525;Czechia;CZE;gdp_growth;GDP Growth (%);1989;
526;Czechia;CZE;gdp_growth;GDP Growth (%);1990;
527;Czechia;CZE;gdp_growth;GDP Growth (%);1991;"-11.61							"
528;Czechia;CZE;gdp_growth;GDP Growth (%);1992;"-0.51							"
529;Czechia;CZE;gdp_growth;GDP Growth (%);1993;"0.06							"
530;Czechia;CZE;gdp_growth;GDP Growth (%);1994;"2.91							"
531;Czechia;CZE;gdp_growth;GDP Growth (%);1995;"6.5							"
532;Czechia;CZE;gdp_growth;GDP Growth (%);1996;"4.27							"
533;Czechia;CZE;gdp_growth;GDP Growth (%);1997;"-0.52							"
534;Czechia;CZE;gdp_growth;GDP Growth (%);1998;"-0.36							"
535;Czechia;CZE;gdp_growth;GDP Growth (%);1999;"1.38							"
536;Czechia;CZE;gdp_growth;GDP Growth (%);2000;"4.0							"
537;Czechia;CZE;gdp_growth;GDP Growth (%);2001;"3.04							"
538;Czechia;CZE;gdp_growth;GDP Growth (%);2002;"1.57							"
539;Czechia;CZE;gdp_growth;GDP Growth (%);2003;"3.58							"
540;Czechia;CZE;gdp_growth;GDP Growth (%);2004;"4.81							"
541;Czechia;CZE;gdp_growth;GDP Growth (%);2005;"6.6							"
542;Czechia;CZE;gdp_growth;GDP Growth (%);2006;"6.77							"
543;Czechia;CZE;gdp_growth;GDP Growth (%);2007;"5.57							"
544;Czechia;CZE;gdp_growth;GDP Growth (%);2008;"2.69							"
545;Czechia;CZE;gdp_growth;GDP Growth (%);2009;"-4.66							"
546;Czechia;CZE;gdp_growth;GDP Growth (%);2010;"2.43							"
547;Czechia;CZE;gdp_growth;GDP Growth (%);2011;"1.76							"
548;Czechia;CZE;gdp_growth;GDP Growth (%);2012;"-0.79							"
549;Czechia;CZE;gdp_growth;GDP Growth (%);2013;"-0.05							"
550;Czechia;CZE;gdp_growth;GDP Growth (%);2014;"2.26							"
551;Czechia;CZE;gdp_growth;GDP Growth (%);2015;"5.39							"
552;Czechia;CZE;gdp_growth;GDP Growth (%);2016;"2.54							"
553;Czechia;CZE;gdp_growth;GDP Growth (%);2017;"5.17							"
554;Czechia;CZE;gdp_growth;GDP Growth (%);2018;"3.22							"
555;Czechia;CZE;gdp_growth;GDP Growth (%);2019;"3.03							"
556;Czechia;CZE;gdp_growth;GDP Growth (%);2020;"-5.5							"
557;Czechia;CZE;gdp_growth;GDP Growth (%);2021;"3.54							"
558;Denmark;DNK;gdp_growth;GDP Growth (%);1960;
559;Denmark;DNK;gdp_growth;GDP Growth (%);1961;"6.38							"
560;Denmark;DNK;gdp_growth;GDP Growth (%);1962;"5.67							"
561;Denmark;DNK;gdp_growth;GDP Growth (%);1963;"0.64							"
562;Denmark;DNK;gdp_growth;GDP Growth (%);1964;"9.27							"
563;Denmark;DNK;gdp_growth;GDP Growth (%);1965;"4.56							"
564;Denmark;DNK;gdp_growth;GDP Growth (%);1966;"2.74							"
565;Denmark;DNK;gdp_growth;GDP Growth (%);1967;"5.53							"
566;Denmark;DNK;gdp_growth;GDP Growth (%);1968;"5.55							"
567;Denmark;DNK;gdp_growth;GDP Growth (%);1969;"6.51							"
568;Denmark;DNK;gdp_growth;GDP Growth (%);1970;"1.6							"
569;Denmark;DNK;gdp_growth;GDP Growth (%);1971;"3.0							"
570;Denmark;DNK;gdp_growth;GDP Growth (%);1972;"3.93							"
571;Denmark;DNK;gdp_growth;GDP Growth (%);1973;"4.09							"
572;Denmark;DNK;gdp_growth;GDP Growth (%);1974;"-1.12							"
573;Denmark;DNK;gdp_growth;GDP Growth (%);1975;"-1.46							"
574;Denmark;DNK;gdp_growth;GDP Growth (%);1976;"5.92							"
575;Denmark;DNK;gdp_growth;GDP Growth (%);1977;"1.87							"
576;Denmark;DNK;gdp_growth;GDP Growth (%);1978;"2.23							"
577;Denmark;DNK;gdp_growth;GDP Growth (%);1979;"3.87							"
578;Denmark;DNK;gdp_growth;GDP Growth (%);1980;"-0.48							"
579;Denmark;DNK;gdp_growth;GDP Growth (%);1981;"-0.67							"
580;Denmark;DNK;gdp_growth;GDP Growth (%);1982;"3.68							"
581;Denmark;DNK;gdp_growth;GDP Growth (%);1983;"2.6							"
582;Denmark;DNK;gdp_growth;GDP Growth (%);1984;"4.17							"
583;Denmark;DNK;gdp_growth;GDP Growth (%);1985;"4.0							"
584;Denmark;DNK;gdp_growth;GDP Growth (%);1986;"4.9							"
585;Denmark;DNK;gdp_growth;GDP Growth (%);1987;"0.25							"
586;Denmark;DNK;gdp_growth;GDP Growth (%);1988;"-0.01							"
587;Denmark;DNK;gdp_growth;GDP Growth (%);1989;"0.65							"
588;Denmark;DNK;gdp_growth;GDP Growth (%);1990;"1.48							"
589;Denmark;DNK;gdp_growth;GDP Growth (%);1991;"1.39							"
590;Denmark;DNK;gdp_growth;GDP Growth (%);1992;"1.96							"
591;Denmark;DNK;gdp_growth;GDP Growth (%);1993;"0.01							"
592;Denmark;DNK;gdp_growth;GDP Growth (%);1994;"5.33							"
593;Denmark;DNK;gdp_growth;GDP Growth (%);1995;"3.03							"
594;Denmark;DNK;gdp_growth;GDP Growth (%);1996;"2.9							"
595;Denmark;DNK;gdp_growth;GDP Growth (%);1997;"3.26							"
596;Denmark;DNK;gdp_growth;GDP Growth (%);1998;"2.22							"
597;Denmark;DNK;gdp_growth;GDP Growth (%);1999;"2.95							"
598;Denmark;DNK;gdp_growth;GDP Growth (%);2000;"3.75							"
599;Denmark;DNK;gdp_growth;GDP Growth (%);2001;"0.82							"
600;Denmark;DNK;gdp_growth;GDP Growth (%);2002;"0.47							"
601;Denmark;DNK;gdp_growth;GDP Growth (%);2003;"0.39							"
602;Denmark;DNK;gdp_growth;GDP Growth (%);2004;"2.67							"
603;Denmark;DNK;gdp_growth;GDP Growth (%);2005;"2.34							"
604;Denmark;DNK;gdp_growth;GDP Growth (%);2006;"3.91							"
605;Denmark;DNK;gdp_growth;GDP Growth (%);2007;"0.91							"
606;Denmark;DNK;gdp_growth;GDP Growth (%);2008;"-0.51							"
607;Denmark;DNK;gdp_growth;GDP Growth (%);2009;"-4.91							"
608;Denmark;DNK;gdp_growth;GDP Growth (%);2010;"1.87							"
609;Denmark;DNK;gdp_growth;GDP Growth (%);2011;"1.34							"
610;Denmark;DNK;gdp_growth;GDP Growth (%);2012;"0.23							"
611;Denmark;DNK;gdp_growth;GDP Growth (%);2013;"0.93							"
612;Denmark;DNK;gdp_growth;GDP Growth (%);2014;"1.62							"
613;Denmark;DNK;gdp_growth;GDP Growth (%);2015;"2.34							"
614;Denmark;DNK;gdp_growth;GDP Growth (%);2016;"3.25							"
615;Denmark;DNK;gdp_growth;GDP Growth (%);2017;"2.82							"
616;Denmark;DNK;gdp_growth;GDP Growth (%);2018;"1.99							"
617;Denmark;DNK;gdp_growth;GDP Growth (%);2019;"1.49							"
618;Denmark;DNK;gdp_growth;GDP Growth (%);2020;"-1.99							"
619;Denmark;DNK;gdp_growth;GDP Growth (%);2021;"4.86							"
620;Estonia;EST;gdp_growth;GDP Growth (%);1960;
621;Estonia;EST;gdp_growth;GDP Growth (%);1961;
622;Estonia;EST;gdp_growth;GDP Growth (%);1962;
623;Estonia;EST;gdp_growth;GDP Growth (%);1963;
624;Estonia;EST;gdp_growth;GDP Growth (%);1964;
625;Estonia;EST;gdp_growth;GDP Growth (%);1965;
626;Estonia;EST;gdp_growth;GDP Growth (%);1966;
627;Estonia;EST;gdp_growth;GDP Growth (%);1967;
628;Estonia;EST;gdp_growth;GDP Growth (%);1968;
629;Estonia;EST;gdp_growth;GDP Growth (%);1969;
630;Estonia;EST;gdp_growth;GDP Growth (%);1970;
631;Estonia;EST;gdp_growth;GDP Growth (%);1971;
632;Estonia;EST;gdp_growth;GDP Growth (%);1972;
633;Estonia;EST;gdp_growth;GDP Growth (%);1973;
634;Estonia;EST;gdp_growth;GDP Growth (%);1974;
635;Estonia;EST;gdp_growth;GDP Growth (%);1975;
636;Estonia;EST;gdp_growth;GDP Growth (%);1976;
637;Estonia;EST;gdp_growth;GDP Growth (%);1977;
638;Estonia;EST;gdp_growth;GDP Growth (%);1978;
639;Estonia;EST;gdp_growth;GDP Growth (%);1979;
640;Estonia;EST;gdp_growth;GDP Growth (%);1980;
641;Estonia;EST;gdp_growth;GDP Growth (%);1981;
642;Estonia;EST;gdp_growth;GDP Growth (%);1982;
643;Estonia;EST;gdp_growth;GDP Growth (%);1983;
644;Estonia;EST;gdp_growth;GDP Growth (%);1984;
645;Estonia;EST;gdp_growth;GDP Growth (%);1985;
646;Estonia;EST;gdp_growth;GDP Growth (%);1986;
647;Estonia;EST;gdp_growth;GDP Growth (%);1987;
648;Estonia;EST;gdp_growth;GDP Growth (%);1988;
649;Estonia;EST;gdp_growth;GDP Growth (%);1989;
650;Estonia;EST;gdp_growth;GDP Growth (%);1990;
651;Estonia;EST;gdp_growth;GDP Growth (%);1991;
652;Estonia;EST;gdp_growth;GDP Growth (%);1992;
653;Estonia;EST;gdp_growth;GDP Growth (%);1993;
654;Estonia;EST;gdp_growth;GDP Growth (%);1994;
655;Estonia;EST;gdp_growth;GDP Growth (%);1995;
656;Estonia;EST;gdp_growth;GDP Growth (%);1996;"4.94							"
657;Estonia;EST;gdp_growth;GDP Growth (%);1997;"13.05							"
658;Estonia;EST;gdp_growth;GDP Growth (%);1998;"4.34							"
659;Estonia;EST;gdp_growth;GDP Growth (%);1999;"-0.43							"
660;Estonia;EST;gdp_growth;GDP Growth (%);2000;"10.09							"
661;Estonia;EST;gdp_growth;GDP Growth (%);2001;"6.0							"
662;Estonia;EST;gdp_growth;GDP Growth (%);2002;"6.77							"
663;Estonia;EST;gdp_growth;GDP Growth (%);2003;"7.6							"
664;Estonia;EST;gdp_growth;GDP Growth (%);2004;"6.8							"
665;Estonia;EST;gdp_growth;GDP Growth (%);2005;"9.53							"
666;Estonia;EST;gdp_growth;GDP Growth (%);2006;"9.77							"
667;Estonia;EST;gdp_growth;GDP Growth (%);2007;"7.58							"
668;Estonia;EST;gdp_growth;GDP Growth (%);2008;"-5.13							"
669;Estonia;EST;gdp_growth;GDP Growth (%);2009;"-14.63							"
670;Estonia;EST;gdp_growth;GDP Growth (%);2010;"2.44							"
671;Estonia;EST;gdp_growth;GDP Growth (%);2011;"7.26							"
672;Estonia;EST;gdp_growth;GDP Growth (%);2012;"3.23							"
673;Estonia;EST;gdp_growth;GDP Growth (%);2013;"1.46							"
674;Estonia;EST;gdp_growth;GDP Growth (%);2014;"3.01							"
675;Estonia;EST;gdp_growth;GDP Growth (%);2015;"1.85							"
676;Estonia;EST;gdp_growth;GDP Growth (%);2016;"3.16							"
677;Estonia;EST;gdp_growth;GDP Growth (%);2017;"5.79							"
678;Estonia;EST;gdp_growth;GDP Growth (%);2018;"3.78							"
679;Estonia;EST;gdp_growth;GDP Growth (%);2019;"3.74							"
680;Estonia;EST;gdp_growth;GDP Growth (%);2020;"-0.55							"
681;Estonia;EST;gdp_growth;GDP Growth (%);2021;"8.01							"
682;Finland;FIN;gdp_growth;GDP Growth (%);1960;
683;Finland;FIN;gdp_growth;GDP Growth (%);1961;"7.6							"
684;Finland;FIN;gdp_growth;GDP Growth (%);1962;"2.98							"
685;Finland;FIN;gdp_growth;GDP Growth (%);1963;"3.29							"
686;Finland;FIN;gdp_growth;GDP Growth (%);1964;"5.24							"
687;Finland;FIN;gdp_growth;GDP Growth (%);1965;"5.3							"
688;Finland;FIN;gdp_growth;GDP Growth (%);1966;"2.37							"
689;Finland;FIN;gdp_growth;GDP Growth (%);1967;"2.17							"
690;Finland;FIN;gdp_growth;GDP Growth (%);1968;"2.3							"
691;Finland;FIN;gdp_growth;GDP Growth (%);1969;"9.59							"
692;Finland;FIN;gdp_growth;GDP Growth (%);1970;"4.81							"
693;Finland;FIN;gdp_growth;GDP Growth (%);1971;"2.36							"
694;Finland;FIN;gdp_growth;GDP Growth (%);1972;"7.74							"
695;Finland;FIN;gdp_growth;GDP Growth (%);1973;"6.98							"
696;Finland;FIN;gdp_growth;GDP Growth (%);1974;"3.24							"
697;Finland;FIN;gdp_growth;GDP Growth (%);1975;"1.8							"
698;Finland;FIN;gdp_growth;GDP Growth (%);1976;"0.34							"
699;Finland;FIN;gdp_growth;GDP Growth (%);1977;"0.24							"
700;Finland;FIN;gdp_growth;GDP Growth (%);1978;"2.92							"
701;Finland;FIN;gdp_growth;GDP Growth (%);1979;"7.12							"
702;Finland;FIN;gdp_growth;GDP Growth (%);1980;"5.39							"
703;Finland;FIN;gdp_growth;GDP Growth (%);1981;"1.32							"
704;Finland;FIN;gdp_growth;GDP Growth (%);1982;"3.11							"
705;Finland;FIN;gdp_growth;GDP Growth (%);1983;"3.12							"
706;Finland;FIN;gdp_growth;GDP Growth (%);1984;"3.24							"
707;Finland;FIN;gdp_growth;GDP Growth (%);1985;"3.55							"
708;Finland;FIN;gdp_growth;GDP Growth (%);1986;"2.76							"
709;Finland;FIN;gdp_growth;GDP Growth (%);1987;"3.57							"
710;Finland;FIN;gdp_growth;GDP Growth (%);1988;"5.22							"
711;Finland;FIN;gdp_growth;GDP Growth (%);1989;"5.09							"
712;Finland;FIN;gdp_growth;GDP Growth (%);1990;"0.67							"
713;Finland;FIN;gdp_growth;GDP Growth (%);1991;"-5.89							"
714;Finland;FIN;gdp_growth;GDP Growth (%);1992;"-3.29							"
715;Finland;FIN;gdp_growth;GDP Growth (%);1993;"-0.66							"
716;Finland;FIN;gdp_growth;GDP Growth (%);1994;"3.96							"
717;Finland;FIN;gdp_growth;GDP Growth (%);1995;"4.22							"
718;Finland;FIN;gdp_growth;GDP Growth (%);1996;"3.67							"
719;Finland;FIN;gdp_growth;GDP Growth (%);1997;"6.33							"
720;Finland;FIN;gdp_growth;GDP Growth (%);1998;"5.46							"
721;Finland;FIN;gdp_growth;GDP Growth (%);1999;"4.38							"
722;Finland;FIN;gdp_growth;GDP Growth (%);2000;"5.77							"
723;Finland;FIN;gdp_growth;GDP Growth (%);2001;"2.61							"
724;Finland;FIN;gdp_growth;GDP Growth (%);2002;"1.71							"
725;Finland;FIN;gdp_growth;GDP Growth (%);2003;"2.0							"
726;Finland;FIN;gdp_growth;GDP Growth (%);2004;"3.99							"
727;Finland;FIN;gdp_growth;GDP Growth (%);2005;"2.78							"
728;Finland;FIN;gdp_growth;GDP Growth (%);2006;"4.03							"
729;Finland;FIN;gdp_growth;GDP Growth (%);2007;"5.3							"
730;Finland;FIN;gdp_growth;GDP Growth (%);2008;"0.78							"
731;Finland;FIN;gdp_growth;GDP Growth (%);2009;"-8.07							"
732;Finland;FIN;gdp_growth;GDP Growth (%);2010;"3.19							"
733;Finland;FIN;gdp_growth;GDP Growth (%);2011;"2.55							"
734;Finland;FIN;gdp_growth;GDP Growth (%);2012;"-1.4							"
735;Finland;FIN;gdp_growth;GDP Growth (%);2013;"-0.9							"
736;Finland;FIN;gdp_growth;GDP Growth (%);2014;"-0.36							"
737;Finland;FIN;gdp_growth;GDP Growth (%);2015;"0.54							"
738;Finland;FIN;gdp_growth;GDP Growth (%);2016;"2.81							"
739;Finland;FIN;gdp_growth;GDP Growth (%);2017;"3.19							"
740;Finland;FIN;gdp_growth;GDP Growth (%);2018;"1.14							"
741;Finland;FIN;gdp_growth;GDP Growth (%);2019;"1.22							"
742;Finland;FIN;gdp_growth;GDP Growth (%);2020;"-2.21							"
743;Finland;FIN;gdp_growth;GDP Growth (%);2021;"2.97							"
744;France;FRA;gdp_growth;GDP Growth (%);1960;
745;France;FRA;gdp_growth;GDP Growth (%);1961;"4.98							"
746;France;FRA;gdp_growth;GDP Growth (%);1962;"6.84							"
747;France;FRA;gdp_growth;GDP Growth (%);1963;"6.23							"
748;France;FRA;gdp_growth;GDP Growth (%);1964;"6.65							"
749;France;FRA;gdp_growth;GDP Growth (%);1965;"4.86							"
750;France;FRA;gdp_growth;GDP Growth (%);1966;"5.25							"
751;France;FRA;gdp_growth;GDP Growth (%);1967;"4.92							"
752;France;FRA;gdp_growth;GDP Growth (%);1968;"4.49							"
753;France;FRA;gdp_growth;GDP Growth (%);1969;"7.11							"
754;France;FRA;gdp_growth;GDP Growth (%);1970;"6.11							"
755;France;FRA;gdp_growth;GDP Growth (%);1971;"5.32							"
756;France;FRA;gdp_growth;GDP Growth (%);1972;"4.51							"
757;France;FRA;gdp_growth;GDP Growth (%);1973;"6.34							"
758;France;FRA;gdp_growth;GDP Growth (%);1974;"4.3							"
759;France;FRA;gdp_growth;GDP Growth (%);1975;"-0.96							"
760;France;FRA;gdp_growth;GDP Growth (%);1976;"4.36							"
761;France;FRA;gdp_growth;GDP Growth (%);1977;"3.46							"
